"Sr No.","Acz Code","Acz Name","State Name","State Lgd Code","District Lgd Code","District Name","Active Date","Inactive Date"
"1","ACZ01","Western Himalayan Region","Ladakh","37","9","Leh Ladakh","2024-06-10",
"2","ACZ01","Western Himalayan Region","Ladakh","37","6","Kargil","2024-06-10",
"3","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","1","Anantnag","2024-06-10",
"4","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","623","Bandipora","2024-06-10",
"5","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","3","Baramulla","2024-06-10",
"6","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","2","Budgam","2024-06-10",
"7","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","4","Doda","2024-06-10",
"8","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","626","Ganderbal","2024-06-10",
"9","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","5","Jammu","2024-06-10",
"10","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","7","Kathua","2024-06-10",
"11","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","620","Kishtwar","2024-06-10",
"12","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","622","Kulgam","2024-06-10",
"13","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","8","Kupwara","2024-06-10",
"14","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","10","Poonch","2024-06-10",
"15","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","11","Pulwama","2024-06-10",
"16","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","12","Rajouri","2024-06-10",
"17","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","621","Ramban","2024-06-10",
"18","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","627","Reasi","2024-06-10",
"19","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","624","Samba","2024-06-10",
"20","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","625","Shopian","2024-06-10",
"21","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","13","Srinagar","2024-06-10",
"22","ACZ01","Western Himalayan Region","Jammu And Kashmir","1","14","Udhampur","2024-06-10",
"23","ACZ01","Western Himalayan Region","Himachal Pradesh","2","16","Chamba","2024-06-10",
"24","ACZ01","Western Himalayan Region","Himachal Pradesh","2","18","Kangra","2024-06-10",
"25","ACZ01","Western Himalayan Region","Himachal Pradesh","2","17","Hamirpur","2024-06-10",
"27","ACZ01","Western Himalayan Region","Himachal Pradesh","2","26","Una","2024-06-10",
"28","ACZ01","Western Himalayan Region","Himachal Pradesh","2","25","Solan","2024-06-10",
"29","ACZ01","Western Himalayan Region","Himachal Pradesh","2","22","Mandi","2024-06-10",
"30","ACZ01","Western Himalayan Region","Himachal Pradesh","2","24","Sirmaur","2024-06-10",
"31","ACZ01","Western Himalayan Region","Himachal Pradesh","2","23","Shimla","2024-06-10",
"32","ACZ01","Western Himalayan Region","Himachal Pradesh","2","20","Kullu","2024-06-10",
"33","ACZ01","Western Himalayan Region","Himachal Pradesh","2","19","Kinnaur","2024-06-10",
"34","ACZ01","Western Himalayan Region","Himachal Pradesh","2","21","Lahul and Spiti","2024-06-10",
"35","ACZ01","Western Himalayan Region","Uttarakhand","5","57","Uttar Kashi","2024-06-10",
"36","ACZ01","Western Himalayan Region","Uttarakhand","5","49","Dehradun","2024-06-10",
"37","ACZ01","Western Himalayan Region","Uttarakhand","5","55","Tehri Garhwhal","2024-06-10",
"38","ACZ01","Western Himalayan Region","Uttarakhand","5","52","Pauri Garwhal","2024-06-10",
"39","ACZ01","Western Himalayan Region","Uttarakhand","5","47","Chamoli","2024-06-10",
"40","ACZ01","Western Himalayan Region","Uttarakhand","5","54","Rudraprayag","2024-06-10",
"41","ACZ01","Western Himalayan Region","Uttarakhand","5","45","Almora","2024-06-10",
"42","ACZ01","Western Himalayan Region","Uttarakhand","5","46","Bageshwar","2024-06-10",
"43","ACZ01","Western Himalayan Region","Uttarakhand","5","51","Nainital","2024-06-10",
"44","ACZ01","Western Himalayan Region","Uttarakhand","5","56","Udham Singh Nagar","2024-06-10",
"45","ACZ01","Western Himalayan Region","Uttarakhand","5","53","Pithoragarh","2024-06-10",
"46","ACZ01","Western Himalayan Region","Uttarakhand","5","48","Champawat","2024-06-10",
"47","ACZ01","Western Himalayan Region","Uttarakhand","5","50","Haridwar","2024-06-10",
"48","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","242","West Kameng","2024-06-10",
"49","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","238","Tawang","2024-06-10",
"50","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","231","East Kameng","2024-06-10",
"51","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","723","Pakke Kessang","2024-06-10",
"52","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","236","Lower Subansiri","2024-06-10",
"53","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","718","Kamle","2024-06-10",
"54","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","233","Kurung Kumey","2024-06-10",
"55","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","677","Kra Daadi","2024-06-10",
"56","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","237","Papum Pare","2024-06-10",
"57","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","241","Upper Subansiri","2024-06-10",
"58","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","243","West Siang","2024-06-10",
"59","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","725","Shi Yomi","2024-06-10",
"60","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","679","Siang","2024-06-10",
"61","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","240","Upper Siang","2024-06-10",
"62","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","232","East Siang","2024-06-10",
"63","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","719","Lower Siang","2024-06-10",
"64","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","724","Leparada","2024-06-10",
"65","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","230","Dibang Valley","2024-06-10",
"66","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","235","Lower Dibang Valley","2024-06-10",
"67","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","234","Lohit","2024-06-10",
"68","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","628","Anjaw","2024-06-10",
"69","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","678","Namsai","2024-06-10",
"70","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","239","Tirap","2024-06-10",
"71","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","229","Changlang","2024-06-10",
"72","ACZ02","Eastern Himalayan Region","Arunachal Pradesh","12","666","Longding","2024-06-10",
"73","ACZ02","Eastern Himalayan Region","Manipur","14","254","Churachandpur","2024-06-10",
"74","ACZ02","Eastern Himalayan Region","Manipur","14","715","Pherzawl","2024-06-10",
"75","ACZ02","Eastern Himalayan Region","Manipur","14","253","Chandel","2024-06-10",
"76","ACZ02","Eastern Himalayan Region","Manipur","14","716","Tengnoupal","2024-06-10",
"77","ACZ02","Eastern Himalayan Region","Manipur","14","252","Bishnupur","2024-06-10",
"78","ACZ02","Eastern Himalayan Region","Manipur","14","259","Thoubal","2024-06-10",
"79","ACZ02","Eastern Himalayan Region","Manipur","14","711","Kakching","2024-06-10",
"80","ACZ02","Eastern Himalayan Region","Manipur","14","260","Ukhrul","2024-06-10",
"81","ACZ02","Eastern Himalayan Region","Manipur","14","717","Kamjong","2024-06-10",
"82","ACZ02","Eastern Himalayan Region","Manipur","14","258","Tamenglong","2024-06-10",
"83","ACZ02","Eastern Himalayan Region","Manipur","14","714","Noney","2024-06-10",
"84","ACZ02","Eastern Himalayan Region","Manipur","14","257","Senapati","2024-06-10",
"85","ACZ02","Eastern Himalayan Region","Manipur","14","712","Kangpokpi","2024-06-10",
"86","ACZ02","Eastern Himalayan Region","Manipur","14","255","Imphal East","2024-06-10",
"87","ACZ02","Eastern Himalayan Region","Manipur","14","713","Jiribam","2024-06-10",
"88","ACZ02","Eastern Himalayan Region","Manipur","14","256","Imphal West","2024-06-10",
"89","ACZ02","Eastern Himalayan Region","Meghalaya","17","278","West Garo Hills","2024-06-10",
"90","ACZ02","Eastern Himalayan Region","Meghalaya","17","273","East Garo Hills","2024-06-10",
"91","ACZ02","Eastern Himalayan Region","Meghalaya","17","277","South Garo Hills","2024-06-10",
"92","ACZ02","Eastern Himalayan Region","Meghalaya","17","663","South West Garo Hills","2024-06-10",
"93","ACZ02","Eastern Himalayan Region","Meghalaya","17","656","North Garo Hills","2024-06-10",
"94","ACZ02","Eastern Himalayan Region","Meghalaya","17","279","West Khasi Hills","2024-06-10",
"95","ACZ02","Eastern Himalayan Region","Meghalaya","17","658","South West Khasi Hills","2024-06-10",
"96","ACZ02","Eastern Himalayan Region","Meghalaya","17","740","Eastern West Khasi Hills","2024-06-10",
"97","ACZ02","Eastern Himalayan Region","Meghalaya","17","274","East Khasi Hills","2024-06-10",
"98","ACZ02","Eastern Himalayan Region","Meghalaya","17","276","Ri Bhoi","2024-06-10",
"99","ACZ02","Eastern Himalayan Region","Meghalaya","17","657","East Jaintia Hills","2024-06-10",
"100","ACZ02","Eastern Himalayan Region","Meghalaya","17","275","West Jaintia Hills","2024-06-10",
"101","ACZ02","Eastern Himalayan Region","Mizoram","15","261","Aizawl","2024-06-10",
"102","ACZ02","Eastern Himalayan Region","Mizoram","15","268","Serchhip","2024-06-10",
"103","ACZ02","Eastern Himalayan Region","Mizoram","15","266","Mamit","2024-06-10",
"104","ACZ02","Eastern Himalayan Region","Mizoram","15","263","Kolasib","2024-06-10",
"105","ACZ02","Eastern Himalayan Region","Mizoram","15","727","Saitual","2024-06-10",
"106","ACZ02","Eastern Himalayan Region","Mizoram","15","262","Champhai","2024-06-10",
"107","ACZ02","Eastern Himalayan Region","Mizoram","15","728","Khawzawl","2024-06-10",
"108","ACZ02","Eastern Himalayan Region","Mizoram","15","265","Lunglei","2024-06-10",
"109","ACZ02","Eastern Himalayan Region","Mizoram","15","267","Siaha","2024-06-10",
"110","ACZ02","Eastern Himalayan Region","Mizoram","15","264","Lawngtlai","2024-06-10",
"111","ACZ02","Eastern Himalayan Region","Mizoram","15","726","Hnahthial","2024-06-10",
"112","ACZ02","Eastern Himalayan Region","Nagaland","13","248","Phek","2024-06-10",
"113","ACZ02","Eastern Himalayan Region","Nagaland","13","249","Tuensang","2024-06-10",
"114","ACZ02","Eastern Himalayan Region","Nagaland","13","614","Kiphire","2024-06-10",
"115","ACZ02","Eastern Himalayan Region","Nagaland","13","615","Longleng","2024-06-10",
"116","ACZ02","Eastern Himalayan Region","Nagaland","13","736","Noklak","2024-06-10",
"117","ACZ02","Eastern Himalayan Region","Nagaland","13","765","Shamator","2024-06-10",
"118","ACZ02","Eastern Himalayan Region","Nagaland","13","245","Kohima","2024-06-10",
"119","ACZ02","Eastern Himalayan Region","Nagaland","13","244","Dimapur","2024-06-10",
"120","ACZ02","Eastern Himalayan Region","Nagaland","13","758","Chumoukedima","2024-06-10",
"121","ACZ02","Eastern Himalayan Region","Nagaland","13","613","Peren","2024-06-10",
"122","ACZ02","Eastern Himalayan Region","Nagaland","13","757","Tseminyu","2024-06-10",
"123","ACZ02","Eastern Himalayan Region","Nagaland","13","764","Niuland","2024-06-10",
"124","ACZ02","Eastern Himalayan Region","Nagaland","13","250","Wokha","2024-06-10",
"125","ACZ02","Eastern Himalayan Region","Nagaland","13","246","Mokokchung","2024-06-10",
"126","ACZ02","Eastern Himalayan Region","Nagaland","13","251","Zunheboto","2024-06-10",
"127","ACZ02","Eastern Himalayan Region","Nagaland","13","247","Mon","2024-06-10",
"128","ACZ02","Eastern Himalayan Region","West Bengal","19","309","Darjeeling","2024-06-10",
"129","ACZ02","Eastern Himalayan Region","West Bengal","19","702","Kalimpong","2024-06-10",
"130","ACZ02","Eastern Himalayan Region","West Bengal","19","308","Cooch Behar","2024-06-10",
"131","ACZ02","Eastern Himalayan Region","West Bengal","19","314","Jalpaiguri","2024-06-10",
"132","ACZ02","Eastern Himalayan Region","West Bengal","19","664","Alipurduar","2024-06-10",
"133","ACZ02","Eastern Himalayan Region","Tripura","16","270","North Tripura","2024-06-10",
"134","ACZ02","Eastern Himalayan Region","Tripura","16","269","Dhalai","2024-06-10",
"135","ACZ02","Eastern Himalayan Region","Tripura","16","655","Unakoti","2024-06-10",
"136","ACZ02","Eastern Himalayan Region","Tripura","16","272","West Tripura","2024-06-10",
"137","ACZ02","Eastern Himalayan Region","Tripura","16","652","Khowai","2024-06-10",
"138","ACZ02","Eastern Himalayan Region","Tripura","16","653","Sepahijala","2024-06-10",
"139","ACZ02","Eastern Himalayan Region","Tripura","16","271","South Tripura","2024-06-10",
"140","ACZ02","Eastern Himalayan Region","Tripura","16","654","Gomati","2024-06-10",
"141","ACZ02","Eastern Himalayan Region","Sikkim","11","228","Gyalshing","2024-06-10",
"142","ACZ02","Eastern Himalayan Region","Sikkim","11","742","Soreng","2024-06-10",
"143","ACZ02","Eastern Himalayan Region","Sikkim","11","226","Mangan","2024-06-10",
"144","ACZ02","Eastern Himalayan Region","Sikkim","11","225","Gangtok","2024-06-10",
"145","ACZ02","Eastern Himalayan Region","Sikkim","11","741","Pakyong","2024-06-10",
"146","ACZ02","Eastern Himalayan Region","Sikkim","11","227","Namchi","2024-06-10",
"147","ACZ02","Eastern Himalayan Region","Assam","18","287","Goalpara","2024-06-10",
"148","ACZ02","Eastern Himalayan Region","Assam","18","294","Kokrajhar","2024-06-10",
"149","ACZ02","Eastern Himalayan Region","Assam","18","281","Bongaigaon","2024-06-10",
"150","ACZ02","Eastern Himalayan Region","Assam","18","612","Chirang","2024-06-10",
"151","ACZ02","Eastern Himalayan Region","Assam","18","285","Dhubri","2024-06-10",
"152","ACZ02","Eastern Himalayan Region","Assam","18","707","South Salmara Mancachar","2024-06-10",
"153","ACZ02","Eastern Himalayan Region","Assam","18","280","Barpeta ","2024-06-10",
"154","ACZ02","Eastern Himalayan Region","Assam","18","739","Bajali","2024-06-10",
"155","ACZ02","Eastern Himalayan Region","Assam","18","616","Baksa","2024-06-10",
"156","ACZ02","Eastern Himalayan Region","Assam","18","756","Tamulpur","2024-06-10",
"157","ACZ02","Eastern Himalayan Region","Assam","18","298","Nalbari","2024-06-10",
"158","ACZ02","Eastern Himalayan Region","Assam","18","291","Kamrup","2024-06-10",
"159","ACZ02","Eastern Himalayan Region","Assam","18","618","Kamrup Metro","2024-06-10",
"160","ACZ02","Eastern Himalayan Region","Assam","18","301","Sonitpur","2024-06-10",
"161","ACZ02","Eastern Himalayan Region","Assam","18","705","Biswanath","2024-06-10",
"162","ACZ02","Eastern Himalayan Region","Assam","18","297","Nagaon ","2024-06-10",
"163","ACZ02","Eastern Himalayan Region","Assam","18","709","Hojai","2024-06-10",
"164","ACZ02","Eastern Himalayan Region","Assam","18","296","Marigaon","2024-06-10",
"165","ACZ02","Eastern Himalayan Region","Assam","18","283","Darrang","2024-06-10",
"166","ACZ02","Eastern Himalayan Region","Assam","18","617","Udalguri","2024-06-10",
"167","ACZ02","Eastern Himalayan Region","Assam","18","282","Cachar","2024-06-10",
"168","ACZ02","Eastern Himalayan Region","Assam","18","289","Hailakandi","2024-06-10",
"169","ACZ02","Eastern Himalayan Region","Assam","18","299","Dima Hasao","2024-06-10",
"170","ACZ02","Eastern Himalayan Region","Assam","18","292","Karbi-Anglong","2024-06-10",
"171","ACZ02","Eastern Himalayan Region","Assam","18","710","West Karbi Anglong","2024-06-10",
"172","ACZ02","Eastern Himalayan Region","Assam","18","293","Karimganj","2024-06-10",
"173","ACZ02","Eastern Himalayan Region","Assam","18","288","Golaghat","2024-06-10",
"174","ACZ02","Eastern Himalayan Region","Assam","18","290","Jorhat","2024-06-10",
"175","ACZ02","Eastern Himalayan Region","Assam","18","706","Majuli","2024-06-10",
"176","ACZ02","Eastern Himalayan Region","Assam","18","295","Lakhimpur","2024-06-10",
"177","ACZ02","Eastern Himalayan Region","Assam","18","300","SivaSagar","2024-06-10",
"178","ACZ02","Eastern Himalayan Region","Assam","18","708","Charaideo","2024-06-10",
"179","ACZ02","Eastern Himalayan Region","Assam","18","286","Dibrugarh","2024-06-10",
"180","ACZ02","Eastern Himalayan Region","Assam","18","284","Dhemaji","2024-06-10",
"181","ACZ02","Eastern Himalayan Region","Assam","18","302","Tinsukia","2024-06-10",
"182","ACZ03","Lower Gangetic Plains","West Bengal","19","310","Dakshin Dinajpur","2024-06-10",
"183","ACZ03","Lower Gangetic Plains","West Bengal","19","311","Uttar Dinajpur","2024-06-10",
"184","ACZ03","Lower Gangetic Plains","West Bengal","19","316","Malda","2024-06-10",
"185","ACZ03","Lower Gangetic Plains","West Bengal","19","319","Murshidabad","2024-06-10",
"186","ACZ03","Lower Gangetic Plains","West Bengal","19","307","Birbhum","2024-06-10",
"187","ACZ03","Lower Gangetic Plains","West Bengal","19","704","Paschim Bardhaman","2024-06-10",
"188","ACZ03","Lower Gangetic Plains","West Bengal","19","306","Purba Bardhaman","2024-06-10",
"189","ACZ03","Lower Gangetic Plains","West Bengal","19","305","Bankura","2024-06-10",
"190","ACZ03","Lower Gangetic Plains","West Bengal","19","320","Nadia","2024-06-10",
"191","ACZ03","Lower Gangetic Plains","West Bengal","19","317","Purba Medinipur","2024-06-10",
"192","ACZ03","Lower Gangetic Plains","West Bengal","19","318","Paschim Medinipur","2024-06-10",
"193","ACZ03","Lower Gangetic Plains","West Bengal","19","703","Jhargram","2024-06-10",
"194","ACZ03","Lower Gangetic Plains","West Bengal","19","312","Hooghly","2024-06-10",
"195","ACZ03","Lower Gangetic Plains","West Bengal","19","303","North 24 Parganas","2024-06-10",
"196","ACZ03","Lower Gangetic Plains","West Bengal","19","315","Kolkata","2024-06-10",
"197","ACZ03","Lower Gangetic Plains","West Bengal","19","321","Purulia","2024-06-10",
"198","ACZ03","Lower Gangetic Plains","West Bengal","19","304","South 24 Parganas","2024-06-10",
"199","ACZ03","Lower Gangetic Plains","West Bengal","19","313","Howrah","2024-06-10",
"200","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","125","Bahraich","2024-06-10",
"202","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","147","Gonda","2024-06-10",
"203","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","127","Balrampur","2024-06-10",
"204","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","131","Basti","2024-06-10",
"205","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","182","Siddharth Nagar","2024-06-10",
"206","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","178","Sant Kabir Nagar","2024-06-10",
"207","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","148","Gorakhpur","2024-06-10",
"208","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","164","Mahrajganj","2024-06-10",
"209","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","140","Ayodhya","2024-06-10",
"210","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","121","Ambedkar Nagar","2024-06-10",
"211","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","137","Deoria","2024-06-10",
"212","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","160","Kushinagar","2024-06-10",
"213","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","123","Azamgarh","2024-06-10",
"214","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","168","Mau","2024-06-10",
"215","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","152","Jaunpur","2024-06-10",
"216","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","187","Varanasi","2024-06-10",
"217","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","179","Bhadohi","2024-06-10",
"218","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","135","Chandauli","2024-06-10",
"219","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","146","Ghazipur","2024-06-10",
"220","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","126","Ballia","2024-06-10",
"221","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","170","Mirzapur","2024-06-10",
"222","ACZ04","Middle Gangetic Plains","Uttar Pradesh","9","184","Sonbhadra","2024-06-10",
"223","ACZ04","Middle Gangetic Plains","Bihar","10","215","Rohtas","2024-06-10",
"224","ACZ04","Middle Gangetic Plains","Bihar","10","200","Kaimur (Bhabua)","2024-06-10",
"225","ACZ04","Middle Gangetic Plains","Bihar","10","193","Bhojpur","2024-06-10",
"226","ACZ04","Middle Gangetic Plains","Bihar","10","194","Buxar","2024-06-10",
"227","ACZ04","Middle Gangetic Plains","Bihar","10","189","Aurangabad","2024-06-10",
"228","ACZ04","Middle Gangetic Plains","Bihar","10","196","Gaya","2024-06-10",
"229","ACZ04","Middle Gangetic Plains","Bihar","10","199","Jehanabad","2024-06-10",
"230","ACZ04","Middle Gangetic Plains","Bihar","10","611","Arwal","2024-06-10",
"231","ACZ04","Middle Gangetic Plains","Bihar","10","212","Patna","2024-06-10",
"232","ACZ04","Middle Gangetic Plains","Bihar","10","210","Nawada","2024-06-10",
"233","ACZ04","Middle Gangetic Plains","Bihar","10","209","Nalanda","2024-06-10",
"234","ACZ04","Middle Gangetic Plains","Bihar","10","207","Munger","2024-06-10",
"235","ACZ04","Middle Gangetic Plains","Bihar","10","219","Sheikhpura","2024-06-10",
"236","ACZ04","Middle Gangetic Plains","Bihar","10","204","Lakhisarai","2024-06-10",
"237","ACZ04","Middle Gangetic Plains","Bihar","10","198","Jamui","2024-06-10",
"238","ACZ04","Middle Gangetic Plains","Bihar","10","191","Begusarai","2024-06-10",
"239","ACZ04","Middle Gangetic Plains","Bihar","10","202","Khagaria","2024-06-10",
"240","ACZ04","Middle Gangetic Plains","Bihar","10","192","Bhagalpur","2024-06-10",
"241","ACZ04","Middle Gangetic Plains","Bihar","10","190","Banka","2024-06-10",
"242","ACZ04","Middle Gangetic Plains","Bihar","10","201","Katihar","2024-06-10",
"243","ACZ04","Middle Gangetic Plains","Bihar","10","205","Madhepura","2024-06-10",
"244","ACZ04","Middle Gangetic Plains","Bihar","10","214","Purnia","2024-06-10",
"245","ACZ04","Middle Gangetic Plains","Bihar","10","203","Kishanganj","2024-06-10",
"246","ACZ04","Middle Gangetic Plains","Bihar","10","188","Araria","2024-06-10",
"247","ACZ04","Middle Gangetic Plains","Bihar","10","216","Saharsa","2024-06-10",
"248","ACZ04","Middle Gangetic Plains","Bihar","10","223","Supaul","2024-06-10",
"249","ACZ04","Middle Gangetic Plains","Bihar","10","217","Samastipur","2024-06-10",
"250","ACZ04","Middle Gangetic Plains","Bihar","10","224","Vaishali","2024-06-10",
"251","ACZ04","Middle Gangetic Plains","Bihar","10","195","Darbhanga","2024-06-10",
"252","ACZ04","Middle Gangetic Plains","Bihar","10","208","Muzzafarpur","2024-06-10",
"253","ACZ04","Middle Gangetic Plains","Bihar","10","218","Saran","2024-06-10",
"254","ACZ04","Middle Gangetic Plains","Bihar","10","222","Siwan","2024-06-10",
"255","ACZ04","Middle Gangetic Plains","Bihar","10","221","Sitamarhi","2024-06-10",
"256","ACZ04","Middle Gangetic Plains","Bihar","10","220","Sheohar","2024-06-10",
"257","ACZ04","Middle Gangetic Plains","Bihar","10","206","Madhubani","2024-06-10",
"258","ACZ04","Middle Gangetic Plains","Bihar","10","211","Paschim Champaran","2024-06-10",
"259","ACZ04","Middle Gangetic Plains","Bihar","10","197","Gopalganj","2024-06-10",
"260","ACZ04","Middle Gangetic Plains","Bihar","10","213","Purbi Champaran","2024-06-10",
"261","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","177","Saharanpur","2024-06-10",
"262","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","172","Muzaffarnagar","2024-06-10",
"263","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","660","Shamli","2024-06-10",
"264","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","169","Meerut","2024-06-10",
"265","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","124","Baghpat","2024-06-10",
"266","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","145","Ghaziabad","2024-06-10",
"267","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","144","Gautam Buddha Nagar","2024-06-10",
"268","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","661","Hapur","2024-06-10",
"269","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","134","Bulandshahr","2024-06-10",
"270","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","132","Bijnor","2024-06-10",
"271","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","171","Moradabad","2024-06-10",
"272","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","154","Amroha","2024-06-10",
"273","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","659","Sambhal","2024-06-10",
"274","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","176","Rampur","2024-06-10",
"275","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","130","Bareilly","2024-06-10",
"276","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","180","Shahjahanpur","2024-06-10",
"277","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","119","Aligarh","2024-06-10",
"278","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","167","Mathura","2024-06-10",
"279","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","163","Hathras","2024-06-10",
"280","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","118","Agra","2024-06-10",
"281","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","143","Firozabad","2024-06-10",
"282","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","133","Budaun","2024-06-10",
"283","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","138","Etah","2024-06-10",
"284","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","633","Kasganj","2024-06-10",
"285","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","166","Mainpuri","2024-06-10",
"286","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","139","Etawah","2024-06-10",
"287","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","122","Auraiya","2024-06-10",
"288","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","141","Farrukhabad","2024-06-10",
"289","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","155","Kannauj","2024-06-10",
"290","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","156","Kanpur Dehat","2024-06-10",
"291","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","157","Kanpur Nagar","2024-06-10",
"292","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","173","Pilibhit","2024-06-10",
"293","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","159","Kheri","2024-06-10",
"294","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","186","Unnao","2024-06-10",
"295","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","183","Sitapur","2024-06-10",
"296","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","129","Bara Banki","2024-06-10",
"297","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","162","Lucknow","2024-06-10",
"298","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","175","Rae Bareli","2024-06-10",
"299","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","185","Sultanpur","2024-06-10",
"300","ACZ05","Upper Gangetic Plains","Uttar Pradesh","9","640","Amethi","2024-06-10",
